,Date,Total_Deaths,Longitude,Latitude,Disaster_Subgroup
9409,2000,20.0,-5.991121102851542,14.0492494,Transport
9411,2000,33.0,118.6723605,24.8755492,Meteorological
9412,2000,24.0,-0.3073296,39.6200552,Meteorological
9413,2000,16.0,10.4217852,5.4758844,Transport
9414,2000,65.0,109.4239676,24.3284746,Transport
9415,2000,13.0,-53.8027645287472,-29.6951482,Transport
9416,2000,44.0,103.6203387,20.2354748,Biological
9419,2000,1.0,-87.64074571827587,41.91046105,Miscellaneous accident
9420,2000,11.0,120.9838505,14.6193388,Meteorological
9421,2000,5.0,29.4741885,-23.88726,Meteorological
9422,2000,12.0,104.1979778,31.3413886,Industrial accident
9424,2000,44.0,114.2999353,30.5951051,Transport
9425,2000,32.0,100.3932441,-0.4654636,Transport
9426,2000,21.0,12.7530826,46.1871178,Transport
9427,2000,17.0,-78.3455041,-0.0587708,Transport
9428,2000,163.0,11.0480288,46.3144754,Biological
9431,2000,27.0,8.5364136,11.8948389,Biological
9432,2000,14.0,38.13100330740024,32.536378799999994,Transport
9435,2000,114.0,2.4500931,48.9864729,Transport
9436,2000,40.0,21.3883825,5.1283201,Biological
9437,2000,56.0,85.1235252,25.6093239,Transport
9438,2000,12.0,-46.6333824,-23.5506507,Transport
9440,2000,24.0,3.3941795,6.4550575,Transport
9441,2000,2.0,-6.258906878884627,53.39964245,Biological
9442,2000,19.0,38.7524127,9.0358287,Biological
9445,2000,21.0,115.8563692,28.6456256,Industrial accident
9446,2000,14.0,118.58541419241348,24.93836745,Meteorological
9447,2000,108.0,-117.6792936,33.6662153,Transport
9448,2000,143.0,51.197231065873154,27.238125850000003,Transport
9449,2000,40.0,11.0480288,46.3144754,Transport
9450,2000,12.0,90.389015,23.7644025,Industrial accident
9451,2000,28.0,7.4892974,9.0643305,Transport
9453,2000,25.0,36.971587,-1.4481149,Transport
9454,2000,32.0,34.80933833352839,-19.43929245,Transport
9455,2000,47.0,5.3277,14.4816,Biological
9457,2000,69.0,11.0480288,46.3144754,Biological
9458,2000,34.0,80.859666,27.1303344,Biological
9459,2000,14.0,6.7430327,7.802355,Transport
9460,2000,16.0,4.85419,6.89537,Transport
9461,2000,12.0,34.7527758,32.0355312,Biological
9462,2000,25.0,78.27770259791859,27.234982950000003,Miscellaneous accident
9463,2000,10.0,107.4310541,32.6212768,Industrial accident
9464,2000,14.0,102.1506116,27.3218023,Transport
9465,2000,6.0,109.5999999,19.2000001,Meteorological
9467,2000,32.0,43.5244471,16.1013451,Biological
9468,2000,15.0,66.948019,34.97904,Biological
9470,2000,20.0,-3.646458060483871,14.514489,Transport
9471,2000,10.0,106.8270488,-6.175247,Miscellaneous accident
9472,2000,60.0,-89.1914249,13.6989939,Miscellaneous accident
9473,2000,10.0,3.3941795,6.4550575,Transport
9475,2000,11.0,-40.063949,-4.7879512,Transport
9476,2000,13.0,-58.40458697753165,-34.6367001,Hydrological
9477,2000,18.0,32.9014417,-2.5196915,Transport
9478,2000,42.0,11.0480288,46.3144754,Transport
9479,2000,50.0,7.0566745,5.4519997,Transport
9480,2000,20.0,174.7411229,-41.2901568,Transport
9481,2000,22.0,34.5731341,0.5090396,Transport
9482,2000,2.0,103.8194992,1.357107,Biological
9483,2000,20.0,-99.1331785,19.4326296,Miscellaneous accident
9484,2000,40.0,103.35271392142076,22.25057715,Hydrological
9485,2000,27.0,11.0480288,46.3144754,Transport
9487,2000,30.0,-0.3073296,39.6200552,Transport
9489,2000,51.0,87.6855882,22.9964948,Biological
9490,2000,82.0,121.5636796,25.0375198,Transport
9491,2000,14.0,83.40348348444456,18.0524646,Biological
9493,2000,150.0,4.4978307,7.5484047,Transport
9494,2000,15.0,-46.4834043,-23.4266634,Transport
9495,2000,14.0,16.9364293,-9.535332,Transport
9496,2000,2.0,80.5482919,5.947822,Biological
9497,2000,12.0,32.4239202,23.1046213,Transport
9498,2000,57.0,13.2439512,-8.8272699,Transport
9499,2000,11.0,27.8246367,-26.3194831,Industrial accident
9502,2000,100.0,36.82884201813725,-1.30261485,Industrial accident
9503,2000,3.0,30.22248762098655,-29.48701635,Hydrological
9504,2000,11.0,8.8071646,53.0758196,Miscellaneous accident
9505,2000,15.0,3.3941795,6.4550575,Transport
9506,2000,10.0,129.7319787,62.0274078,Miscellaneous accident
9507,2000,21.0,99.7332501,18.6799728,Transport
9508,2000,15.0,120.3116293,36.0636186,Industrial accident
9509,2000,10.0,-73.6163614,45.5365184,Transport
9510,2000,1.0,120.547657,18.1888705,Biological
9511,2000,8.0,113.7457788,23.0205969,Miscellaneous accident
9512,2000,36.0,27.74896,-16.2408,Hydrological
9513,2000,13.0,86.79596143977405,26.2768089,Biological
9514,2000,15.0,11.0480288,46.3144754,Transport
9515,2000,16.0,30.1500153,-26.276849,Transport
9516,2000,26.0,30.954825098579548,29.4705956,Transport
9517,2000,17.0,102.0,25.0,Industrial accident
9518,2000,10.0,111.2684212,26.993991,Industrial accident
9519,2000,11.0,30.9169095,-17.8817045,Biological
9520,2000,20.0,20.72753,-33.546977,Transport
9521,2000,13.0,20.72753,-33.546977,Transport
9522,2000,66.0,-79.998676,-5.229551,Meteorological
9523,2000,309.0,112.4477046,34.6196539,Miscellaneous accident
9524,2000,30.0,32.3020395,2.7700611,Transport
9526,2000,11.0,112.7378266,-7.2459717,Transport
9527,2000,11.0,104.7160723,31.4602714,Industrial accident
9528,2000,9.0,-0.6468029,35.702973,Hydrological
9529,2000,14.0,-4.615278,5.2475,Transport
9530,2000,1.0,8.7740663,3.741877,Miscellaneous accident
9532,2000,7.0,30.22248762098655,-29.48701635,Hydrological
9533,2000,8.0,29.9844075,-22.2309749,Biological
9535,2000,12.0,91.8344348,22.333778,Miscellaneous accident
9536,2000,19.0,85.5481255,24.8858896,Biological
9537,2000,6.0,128.61404326112432,36.8046204,Biological
9538,2000,21.0,-14.149557588647587,13.40499765,Biological
9539,2000,24.0,11.0480288,46.3144754,Biological
9540,2000,16.0,11.0480288,46.3144754,Transport
9541,2000,43.0,11.0480288,46.3144754,Transport
9542,2000,22.0,11.4860732,2.7497556,Transport
9543,2000,13.0,11.0480288,46.3144754,Miscellaneous accident
9544,2000,6.0,-81.1485894,44.1331908,Miscellaneous accident
9546,2000,24.0,39.1523914,51.7060698,Miscellaneous accident
9550,2000,30.0,13.4897509,-14.9195617,Transport
9551,2000,45.0,32.86852022216102,-1.26593785,Transport
9552,2000,34.0,73.3717042,32.1903726,Transport
9553,2000,26.0,-72.4901737,-13.5913425,Transport
9554,2000,53.0,101.8106156,2.5262491,Transport
9555,2000,41.0,31.034277660379463,1.75609245,Transport
9556,2000,24.0,34.50156491324369,-11.96064675,Transport
9557,2000,31.0,-75.19130392545549,-12.04089905,Transport
9558,2000,24.0,79.0038824,22.1202769,Transport
9559,2000,31.0,103.41408633497844,-3.87934575,Transport
9561,2000,22.0,-48.936448,-26.2127087,Transport
9562,2000,46.0,89.7081281,24.4566253,Transport
9563,2000,27.0,-75.19130392545549,-12.04089905,Transport
9566,2001,17.0,76.8151771,32.649736,Transport
9567,2001,9.0,5.0682736,52.4963759,Miscellaneous accident
9568,2001,10.0,33.847275,-9.594426,Transport
9569,2001,4.0,-59.4742956,-34.2441423,Meteorological
9570,2001,11.0,32.3020395,2.7700611,Transport
9571,2001,30.0,0.8736106,12.2527495,Transport
9572,2001,46.0,30.8132086,36.9247641,Transport
9573,2001,24.0,-63.5469562,8.1028532,Transport
9576,2001,11.0,-72.23288165379705,45.00852935,Meteorological
9577,2001,28.0,88.4309916,26.7164127,Biological
9578,2001,9.0,37.233522,-0.8723897,Biological
9579,2001,20.0,111.8442026,27.686574,Industrial accident
9580,2001,28.0,11.0480288,46.3144754,Transport
9581,2001,16.0,11.591652788389704,10.3385799,Transport
9582,2001,19.0,6.7818904,8.0135487,Transport
9583,2001,35.0,39.8925058,21.4153556,Miscellaneous accident
9584,2001,16.0,100.9552749,16.3293171,Transport
9585,2001,16.0,6.139003,6.742063,Biological
9586,2001,22.0,17.1091555,7.8498222,Transport
9587,2001,40.0,75.94284461004926,11.057755,Transport
9588,2001,21.0,-83.1137366,32.3293809,Transport
9589,2001,16.0,11.0480288,46.3144754,Transport
9590,2001,20.0,33.768144,-13.9875107,Biological
9591,2001,11.0,-41.3242,-21.7546,Industrial accident
9592,2001,14.0,-12.3950499,11.0564638,Transport
9593,2001,14.0,120.9915327,14.5008116,Transport
9594,2001,22.0,-13.611889576585208,9.59161915,Miscellaneous accident
9595,2001,343.0,16.432496,7.2407,Biological
9597,2001,67.0,38.1129585,-2.4552158,Miscellaneous accident
9598,2001,35.0,11.0480288,46.3144754,Biological
9599,2001,8.0,29.225652,-1.6665685,Biological
9600,2001,18.0,-74.2291472,-13.161527,Transport
9601,2001,10.0,27.8600422,-12.5474926,Industrial accident
9602,2001,32.0,33.2437663,-8.9517917,Transport
9603,2001,28.0,11.0480288,46.3144754,Transport
9604,2001,52.0,11.0480288,46.3144754,Transport
9605,2001,43.0,28.049722,-26.205,Miscellaneous accident
9606,2001,55.0,11.0480288,46.3144754,Transport
9607,2001,16.0,107.004497,10.6150771,Transport
9608,2001,11.0,-13.8458867,16.1060992,Transport
9609,2001,25.0,114.7164175,22.9844209,Transport
9610,2001,27.0,125.0,0.0,Transport
9611,2001,24.0,3.2189,6.724,Transport
9612,2001,20.0,5.328265237903225,16.1576745,Transport
9613,2001,65.0,29.204977487927607,-1.6752207,Transport
9614,2001,2.0,53.0586327,36.5659626,Miscellaneous accident
9615,2001,134.0,15.7434419,-18.4702308,Biological
9616,2001,54.0,130.2684769,47.3272338,Industrial accident
9617,2001,70.0,11.0480288,46.3144754,Industrial accident
9618,2001,13.0,111.7487063,27.6662087,Industrial accident
9619,2001,18.0,114.5088385,38.0429742,Industrial accident
9620,2001,123.0,-0.2012376,5.5571096,Miscellaneous accident
9621,2001,18.0,-106.82356,39.1911128,Transport
9622,2001,21.0,11.0480288,46.3144754,Transport
9623,2001,84.0,8.5364136,11.8948389,Biological
9624,2001,1.0,-113.2148942,53.7128571,Biological
9625,2001,1.0,116.2473706,29.7332458,Industrial accident
9626,2001,11.0,2.447865813650685,6.44669355,Transport
9627,2001,15.0,102.0,25.0,Industrial accident
9628,2001,22.0,104.6790425,32.9470007,Transport
9629,2001,12.0,20.45656664662173,54.70464845,Transport
9630,2001,13.0,115.8563692,28.6456256,Miscellaneous accident
9631,2001,10.0,11.0480288,46.3144754,Transport
9632,2001,13.0,43.914884,17.063405,Meteorological
9633,2001,47.0,60.8236848,28.1292481,Transport
9634,2001,15.0,104.663122,21.8268679,Transport
9635,2001,86.0,47.50633783193664,12.61473005,Transport
9636,2001,19.0,7.4892974,9.0643305,Transport
9638,2001,1.0,28.8537077,-16.5119487,Hydrological
9640,2001,13.0,77.5692058,30.9729177,Biological
9641,2001,15.0,5.328265237903225,16.1576745,Transport
9642,2001,26.0,30.9487902,-7.7511321,Transport
9643,2001,9.0,118.58541419241348,24.93836745,Meteorological
9644,2001,18.0,5.0567477,7.0209686,Transport
9645,2001,15.0,-175.0,60.0000001,Transport
9646,2001,46.0,112.0,37.0,Industrial accident
9647,2001,1.0,-81.82813312574297,26.61418765,Climatological
9648,2001,150.0,90.6189626,23.6310196,Transport
9649,2001,11.0,113.27095745209115,23.12703295,Hydrological
9650,2001,14.0,37.211709,19.619217,Transport
9651,2001,36.0,11.0480288,46.3144754,Transport
9652,2001,26.0,4.580894465953545,12.17118105,Transport
9653,2001,19.0,-5.003462,5.244259,Transport
9654,2001,10.0,11.0480288,46.3144754,Transport
9655,2001,2.0,-1.1305431,37.9923795,Biological
9656,2001,16.0,73.0198537,19.0308262,Biological
9658,2001,21.0,85.0931482,28.031467,Meteorological
9659,2001,25.0,80.1863809,15.9240905,Miscellaneous accident
9661,2001,10.0,28.6507598,44.1767161,Miscellaneous accident
9664,2001,11.0,116.0,39.0000001,Miscellaneous accident
9667,2001,1.0,118.58541419241348,24.93836745,Meteorological
9668,2001,21.0,122.3796296,29.9327991,Industrial accident
9669,2001,36.0,121.56985265477428,31.27970445,Industrial accident
9670,2001,14.0,47.9295572,15.2662936,Biological
9671,2001,30.0,28.6787997,-13.9695026,Transport
9672,2001,92.0,117.1810431,34.2665258,Industrial accident
9673,2001,10.0,134.9476925,34.6832635,Miscellaneous accident
9674,2001,19.0,102.7126276914122,25.051332700000003,Hydrological
9675,2001,6.0,120.9702927,31.3780096,Meteorological
9676,2001,16.0,11.4860732,2.7497556,Transport
9677,2001,25.0,78.85907071521498,9.3895523,Miscellaneous accident
9678,2001,14.0,-97.7507924,30.2493714,Industrial accident
9680,2001,16.0,90.389015,23.7644025,Industrial accident
9681,2001,13.0,120.695345,27.9963899,Industrial accident
9682,2001,15.0,15.4864096,9.886757,Transport
9683,2001,40.0,28.6787997,-13.9695026,Transport
9684,2001,17.0,-111.2980084,49.0247183,Meteorological
9685,2001,20.0,34.5731341,0.5090396,Transport
9686,2001,22.0,110.2790044,-7.4886031,Transport
9687,2001,14.0,73.7054967,19.6872527,Transport
9689,2001,32.0,111.2209922,35.6250478,Transport
9690,2001,73.0,121.0486254,14.6510546,Miscellaneous accident
9691,2001,20.0,-60.2165909,-33.3277089,Transport
9692,2001,19.0,11.0480288,46.3144754,Transport
9693,2001,12.0,41.2727715,39.90632,Transport
9694,2001,2.0,-67.7729476,-54.9700793,Hydrological
9696,2001,30.0,109.3013107,35.5895959,Transport
9697,2001,15.0,-4.6965495,36.7010551,Transport
9699,2001,49.0,-2.227736,13.4526455,Transport
9700,2001,44.0,139.7027105,35.6945429,Miscellaneous accident
9701,2001,10.0,-58.2405629,-34.8119921,Hydrological
9702,2001,11.0,30.22248762098655,-29.48701635,Climatological
9703,2001,57.0,11.0480288,46.3144754,Biological
9704,2001,22.0,45.3419183,2.0349312,Miscellaneous accident
9705,2001,22.0,21.6557412,63.0772491,Miscellaneous accident
9706,2001,12.0,11.0480288,46.3144754,Transport
9707,2001,12.0,-8.8160001,7.7589949,Biological
9708,2001,23.0,113.2951122,40.0919817,Industrial accident
9709,2001,12.0,101.849631,26.547043,Meteorological
9710,2001,10.0,86.4954309,46.1869945,Industrial accident
9711,2001,17.0,115.8511077,31.9862445,Industrial accident
9712,2001,31.0,1.4442469,43.6044622,Industrial accident
9713,2001,36.0,110.1750728,25.238704,Transport
9714,2001,48.0,15.4799164,-6.9516802,Transport
9715,2001,11.0,8.5364136,11.8948389,Miscellaneous accident
9716,2001,14.0,74.47611863298505,34.3281272,Miscellaneous accident
9717,2001,25.0,102.2438732,26.6600172,Miscellaneous accident
9718,2001,118.0,9.1896346,45.4641943,Transport
9719,2001,9.0,-1.6078032,43.1356367,Hydrological
9720,2001,15.0,2.3433607,14.429363,Biological
9721,2001,3.0,90.4132135,24.2194533,Transport
9722,2001,13.0,-86.8295337,33.2588817,Industrial accident
9723,2001,3.0,-84.06513476554412,9.987976,Meteorological
9724,2001,2.0,5.6487475,49.7290989,Meteorological
9726,2001,78.0,33.99380770501095,43.87282395,Transport
9727,2001,13.0,108.8928476,11.6965639,Transport
9728,2001,14.0,31.0874859,2.4783085,Biological
9729,2001,10.0,106.5151923,37.4922984,Transport
9730,2001,11.0,8.7612809,46.6895007,Transport
9731,2001,17.0,101.4105911,14.7050481,Miscellaneous accident
9732,2001,21.0,119.96752234183204,39.0009778,Transport
9733,2001,14.0,55.2924914,25.2653471,Miscellaneous accident
9734,2001,20.0,-0.8135599,48.0761596,Transport
9736,2001,16.0,-62.293012656002745,-40.53928825,Meteorological
9737,2001,13.0,-14.116667,19.55,Transport
9738,2001,10.0,107.43347297755236,10.927458,Transport
9739,2001,15.0,6.7714696,5.426296,Industrial accident
9740,2001,14.0,-14.116667,19.55,Transport
9741,2001,14.0,93.9637217,26.5133255,Miscellaneous accident
9742,2001,6.0,-43.9450948,-19.9227318,Miscellaneous accident
9743,2001,90.0,90.5266569,22.1859746,Transport
9744,2001,11.0,-74.0060152,40.7127281,Miscellaneous accident
9747,2001,11.0,37.6063916,55.625578,Transport
9749,2001,31.0,33.5988202,0.6261914,Miscellaneous accident
9750,2001,177.0,68.7563528,36.8707187,Meteorological
9751,2001,52.0,34.97338348027935,29.4232928,Transport
9752,2001,19.0,15.369658,40.632913,Miscellaneous accident
9753,2001,18.0,8.5204774,5.8671966,Transport
9754,2001,18.0,49.6893884,34.0862719,Transport
9755,2001,40.0,13.8656195,-8.3196672,Transport
9758,2001,1.0,27.9172222,-32.9902778,Meteorological
9759,2001,20.0,11.0480288,46.3144754,Transport
9760,2001,36.0,89.33416187086144,24.8346718,Transport
9761,2001,100.0,6.2389602,4.7702253,Transport
9762,2001,291.0,-77.0365256,-12.0621065,Miscellaneous accident
9763,2001,20.0,115.8563692,28.6456256,Industrial accident
9764,2001,34.0,106.3993434,32.0918336,Industrial accident
9765,2001,21.0,-0.5318196959666854,38.3937138,Meteorological
9766,2001,9.0,-95.25331192288478,29.5564835,Hydrological
9767,2001,33.0,111.836211,37.657529,Industrial accident
9768,2001,22.0,38.7514859,-7.9867499,Biological
9770,2001,13.0,48.4777616,36.515854,Transport
9771,2001,26.0,57.301047,29.571858,Transport
9772,2001,11.0,111.7776649,27.738153,Industrial accident
9773,2001,11.0,37.8013407,48.0158753,Industrial accident
9774,2001,27.0,111.2136366,37.2658831,Industrial accident
9775,2001,11.0,113.5739616,37.8568575,Industrial accident
9776,2001,14.0,113.2951122,40.0919817,Industrial accident
9777,2001,502.0,150.0533979,-2.5278298,Biological
9778,2001,40.0,64.4160061,33.5221336,Biological
9779,2001,31.0,11.0480288,46.3144754,Transport
9780,2001,37.0,11.0480288,46.3144754,Transport
9782,2001,10.0,27.4826264,-11.6642316,Miscellaneous accident
9783,2001,11.0,11.0480288,46.3144754,Biological
9784,2001,11.0,31.275608063376207,-14.35773085,Biological
9786,2001,6.0,113.27095745209115,23.12703295,Meteorological
9790,2001,58.0,15.0975712,-10.7707527,Climatological
9793,2002,12.0,5.0224963,45.6945331,Miscellaneous accident
9794,2002,19.0,54.3379993,36.167451,Transport
9795,2002,15.0,9.2097636,45.4846985,Miscellaneous accident
9796,2002,50.0,9.21035222515082,11.51525555,Transport
9797,2002,32.0,35.4826339,-7.7742718,Transport
9798,2002,40.0,33.02038093260994,28.70372425,Transport
9800,2002,25.0,104.2314068,23.3838848,Industrial accident
9801,2002,22.0,-89.9320532,13.9002843,Transport
9802,2002,20.0,5.9722713,6.6076575,Transport
9804,2002,50.0,29.225652,-1.6665685,Miscellaneous accident
9805,2002,12.0,110.6589317,-7.33495,Transport
9806,2002,22.0,-1.6473015,6.8255096,Transport
9807,2002,1000.0,3.3941795,6.4550575,Miscellaneous accident
9808,2002,22.0,116.3190701,39.9671469,Industrial accident
9809,2002,20.0,33.1306513,15.1637911,Transport
9810,2002,10.0,18.599371941184817,49.96067945,Industrial accident
9811,2002,13.0,59.0237291,35.4795009,Transport
9812,2002,40.0,85.8848497,52.2066131,Transport
9813,2002,5.0,69.151311,35.276921,Hydrological
9815,2002,25.0,111.6928724,29.034552,Transport
9816,2002,22.0,33.5843358676748,-11.89880305,Transport
9817,2002,23.0,-70.25,-13.833333,Transport
9818,2002,15.0,51.8968597,36.3159159,Transport
9819,2002,9.0,11.0480288,46.3144754,Transport
9820,2002,13.0,-100.1396355,25.6616271,Industrial accident
9821,2002,17.0,116.0,39.0000001,Miscellaneous accident
9822,2002,11.0,26.6386401,-32.2171831,Biological
9823,2002,17.0,30.1673669,59.9911386,Transport
9824,2002,34.0,102.6055626,-3.4560656,Transport
9825,2002,24.0,110.921013,29.406935,Transport
9826,2002,20.0,31.8213657,31.4167427,Miscellaneous accident
9827,2002,19.0,-1.5387533,47.188827,Transport
9828,2002,19.0,106.231735,31.210219,Miscellaneous accident
9829,2002,4.0,31.589262596859296,-19.993313,Biological
9830,2002,175.0,11.0480288,46.3144754,Biological
9831,2002,14.0,8.0348906,6.1996918,Biological
9832,2002,1.0,42.8453061,11.8145966,Industrial accident
9833,2002,50.0,14.155048,37.587794,Transport
9834,2002,15.0,39.826869,21.420847,Miscellaneous accident
9835,2002,12.0,-15.9066608,14.7971224,Transport
9836,2002,35.0,-75.9526863,-13.2964812,Transport
9837,2002,23.0,174.7411229,-41.2901568,Transport
9838,2002,19.0,8.521536,14.1582658,Transport
9839,2002,57.0,9.996104959760885,48.3905409,Biological
9840,2002,1.0,30.8875009,-28.503833,Biological
9842,2002,10.0,3.3941795,6.4550575,Transport
9843,2002,10.0,3.3941795,6.4550575,Miscellaneous accident
9844,2002,30.0,46.1318282,3.0661986,Biological
9845,2002,15.0,121.53643168209332,29.8674306,Transport
9846,2002,10.0,-14.0018184,10.4392661,Transport
9847,2002,29.0,55.2924914,25.2653471,Miscellaneous accident
